id,players,team
10198,"{'M. Bridges', 'T. Warren', 'D. Ayton', 'E. Okobo', 'D. Booker'}",PHX
10199,"{'T. Warren', 'D. Ayton', 'E. Okobo', 'T. Ariza', 'D. Booker'}",PHX
10200,"{'T. Warren', 'R. Holmes', 'E. Okobo', 'T. Ariza', 'D. Booker'}",PHX
10201,"{'T. Warren', 'R. Holmes', 'E. Okobo', 'J. Jackson', 'J. Crawford'}",PHX
10202,"{'M. Bridges', 'T. Warren', 'D. Ayton', 'E. Okobo', 'T. Ariza'}",PHX
10203,"{'C. Hutchison', 'J. Parker', 'J. Holiday', 'R. Arcidiacono', 'S. Harrison'}",CHI
10204,"{'J. Parker', 'C. Payne', 'S. Harrison', 'R. Lopez', 'Z. LaVine'}",CHI
10205,"{'J. Parker', 'W. Carter', 'C. Payne', 'S. Harrison', 'Z. LaVine'}",CHI
10206,"{'J. Parker', 'J. Holiday', 'R. Arcidiacono', 'W. Carter', 'S. Harrison'}",CHI
10207,"{'C. Hutchison', 'J. Holiday', 'C. Payne', 'S. Harrison', 'Z. LaVine'}",CHI
10208,"{'C. Hutchison', 'J. Parker', 'W. Carter', 'R. Arcidiacono', 'C. Payne'}",CHI
10209,"{'J. Holiday', 'R. Arcidiacono', 'C. Payne', 'R. Lopez', 'Z. LaVine'}",CHI
10210,"{'K. Oubre', 'B. Beal', 'T. Satoranský', 'J. Green', 'M. Morris'}",WAS
10211,"{'D. Robinson', 'A. Rivers', 'T. Satoranský', 'T. Bryant', 'T. Brown'}",WAS
10212,"{'J. Clarkson', 'A. Harrison', 'L. Nance', 'A. Žižić', 'R. Hood'}",CLE
10213,"{'J. Clarkson', 'A. Harrison', 'L. Nance', 'C. Sexton', 'A. Žižić'}",CLE
10214,"{'K. Knox', 'M. Robinson', 'T. Hardaway', 'T. Burke', 'N. Vonleh'}",NYK
10215,"{'K. Knox', 'A. Trier', 'M. Robinson', 'T. Burke', 'D. Dotson'}",NYK
10216,"{'F. Ntilikina', 'K. Knox', 'M. Robinson', 'R. Baker', 'D. Dotson'}",NYK
10217,"{'F. Ntilikina', 'K. Knox', 'M. Hezonja', 'R. Baker', 'D. Dotson'}",NYK
10218,"{'J. Martin', 'W. Iwundu', 'N. Vučević', 'J. Grant', 'J. Simmons'}",ORL
10219,"{'J. Martin', 'W. Iwundu', 'N. Vučević', 'T. Ross', 'J. Grant'}",ORL
10220,"{'J. Martin', 'W. Iwundu', 'N. Vučević', 'J. Grant', 'E. Fournier'}",ORL
10221,"{'W. Iwundu', 'T. Ross', 'J. Grant', 'M. Bamba', 'E. Fournier'}",ORL
10222,"{'J. Isaac', 'T. Ross', 'J. Simmons', 'E. Fournier', 'D. Augustin'}",ORL
10223,"{'B. Bogdanović', 'D. McDermott', 'C. Joseph', 'M. Turner', 'D. Sabonis'}",IND
10224,"{'B. Bogdanović', 'D. McDermott', 'C. Joseph', 'D. Sabonis', 'T. Young'}",IND
10225,"{'B. Bogdanović', 'D. McDermott', 'M. Turner', 'T. Evans', 'D. Collison'}",IND
10226,"{'S. Gilgeous-Alexander', 'M. Gortat', 'M. Scott', 'P. Beverley', 'L. Williams'}",LAC
10227,"{'M. Scott', 'P. Beverley', 'L. Williams', 'D. Gallinari', 'S. Thornwell'}",LAC
10228,"{'Q. Cook', 'K. Looney', 'K. Thompson', 'J. Jerebko', 'A. Iguodala'}",GSW
10229,"{'K. Looney', 'K. Thompson', 'J. Evans', 'A. Iguodala', 'K. Durant'}",GSW
10230,"{'K. Thompson', 'J. Jerebko', 'A. Iguodala', 'J. Bell', 'K. Durant'}",GSW
10231,"{'K. Thompson', 'A. Iguodala', 'J. Bell', 'K. Durant', 'D. Lee'}",GSW
10232,"{'J. Clarkson', 'T. Thompson', 'A. Harrison', 'A. Burks', 'C. Osman'}",CLE
10233,"{'J. Clarkson', 'A. Harrison', 'L. Nance', 'A. Žižić', 'A. Burks'}",CLE
10234,"{'J. Clarkson', 'T. Thompson', 'A. Harrison', 'L. Nance', 'R. Hood'}",CLE
10235,"{'J. Clarkson', 'T. Thompson', 'L. Nance', 'R. Hood', 'C. Osman'}",CLE
10236,"{'J. Clarkson', 'A. Harrison', 'A. Žižić', 'A. Burks', 'C. Osman'}",CLE
10237,"{'A. Harrison', 'L. Nance', 'C. Sexton', 'A. Žižić', 'A. Burks'}",CLE
10238,"{'A. Žižić', 'A. Harrison', 'C. Sexton', 'C. Frye', 'A. Burks'}",CLE
10239,"{'A. Žižić', 'C. Sexton', 'C. Frye', 'A. Burks', 'C. Osman'}",CLE
10240,"{'C. Hutchison', 'J. Parker', 'J. Holiday', 'R. Arcidiacono', 'W. Carter'}",CHI
10241,"{'C. Hutchison', 'C. Payne', 'S. Harrison', 'R. Lopez', 'Z. LaVine'}",CHI
10242,"{'C. Payne', 'J. Holiday', 'W. Carter', 'S. Harrison', 'R. Lopez'}",CHI
10243,"{'I. Clark', 'N. Mirotić', 'E. Moore', 'J. Randle', 'S. Hill'}",NOP
10244,"{'J. Holiday', 'C. Diallo', 'W. Johnson', 'A. Davis', 'T. Frazier'}",NOP
10245,"{'D. Miller', 'J. Holiday', 'C. Diallo', 'A. Davis', 'T. Frazier'}",NOP
10246,"{'J. Holiday', 'N. Mirotić', 'A. Davis', 'J. Randle', 'T. Frazier'}",NOP
10247,"{'A. Len', 'J. Anderson', 'K. Bazemore', 'O. Spellman', 'D. Bembry'}",ATL
10248,"{'J. Anderson', 'D. Dedmon', 'O. Spellman', 'D. Bembry', 'K. Huerter'}",ATL
10249,"{'T. Prince', 'M. Plumlee', 'K. Bazemore', 'O. Spellman', 'D. Bembry'}",ATL
10250,"{'T. Prince', 'M. Plumlee', 'K. Bazemore', 'D. Bembry', 'J. Collins'}",ATL
10251,"{'T. Prince', 'J. Collins', 'M. Plumlee', 'K. Bazemore', 'T. Young'}",ATL
10252,"{'T. Prince', 'M. Plumlee', 'D. Bembry', 'J. Collins', 'K. Huerter'}",ATL
10253,"{'A. Len', 'T. Prince', 'D. Bembry', 'J. Collins', 'K. Huerter'}",ATL
10254,"{'A. Len', 'T. Dorsey', 'J. Anderson', 'O. Spellman', 'K. Huerter'}",ATL
10255,"{'A. Rivers', 'T. Satoranský', 'I. Mahinmi', 'M. Morris', 'T. Brown'}",WAS
10256,"{'K. Oubre', 'A. Rivers', 'T. Satoranský', 'M. Morris', 'T. Brown'}",WAS
10257,"{'D. Robinson', 'A. Rivers', 'T. Satoranský', 'T. Brown', 'J. Smith'}",WAS
10258,"{'D. Robinson', 'T. Satoranský', 'T. Bryant', 'T. Brown', 'J. Smith'}",WAS
10259,"{'E. Gordon', 'J. Ennis', 'P. Tucker', 'C. Paul', 'D. House'}",HOU
10260,"{'E. Gordon', 'J. Ennis', 'C. Paul', 'C. Capela', 'D. House'}",HOU
10261,"{'E. Gordon', 'G. Clark', 'C. Paul', 'C. Capela', 'D. House'}",HOU
10262,"{'G. Clark', 'J. Harden', 'C. Paul', 'C. Capela', 'D. House'}",HOU
10263,"{'E. Gordon', 'G. Green', 'P. Tucker', 'C. Paul', 'D. House'}",HOU
10264,"{'E. Gordon', 'M. Chriss', 'G. Green', 'C. Paul', 'D. House'}",HOU
10265,"{'E. Gordon', 'M. Chriss', 'G. Clark', 'C. Paul', 'D. House'}",HOU
10266,"{'M. Chriss', 'G. Green', 'G. Clark', 'M. Carter-Williams', 'D. House'}",HOU
10267,"{'S. Ibaka', 'C. Miles', 'J. Valančiūnas', 'O. Anunoby', 'D. Wright'}",TOR
10268,"{'D. Green', 'S. Ibaka', 'C. Miles', 'P. Siakam', 'D. Wright'}",TOR
10269,"{'D. Green', 'S. Ibaka', 'O. Anunoby', 'P. Siakam', 'D. Wright'}",TOR
10270,"{'S. Curry', 'K. Thompson', 'J. Jerebko', 'D. Jones', 'K. Durant'}",GSW
10271,"{'Q. Cook', 'J. Evans', 'A. Iguodala', 'D. Jones', 'D. Lee'}",GSW
10272,"{'S. Curry', 'S. Livingston', 'J. Jerebko', 'A. Iguodala', 'J. Bell'}",GSW
10273,"{'S. Curry', 'S. Livingston', 'A. Iguodala', 'J. Bell', 'D. Lee'}",GSW
10274,"{'S. Curry', 'S. Livingston', 'J. Bell', 'K. Durant', 'D. Lee'}",GSW
10275,"{'S. Livingston', 'K. Thompson', 'J. Bell', 'K. Durant', 'D. Lee'}",GSW
10276,"{'Q. Cook', 'K. Looney', 'A. Iguodala', 'J. Bell', 'K. Durant'}",GSW
10277,"{'S. Curry', 'K. Thompson', 'S. Livingston', 'J. Jerebko', 'J. Bell'}",GSW
10278,"{'Q. Cook', 'K. Looney', 'J. Evans', 'J. Bell', 'K. Durant'}",GSW
10279,"{'C. Payne', 'J. Holiday', 'L. Markkanen', 'W. Carter', 'Z. LaVine'}",CHI
10280,"{'C. Hutchison', 'J. Holiday', 'L. Markkanen', 'C. Payne', 'R. Lopez'}",CHI
10281,"{'C. Hutchison', 'L. Markkanen', 'C. Payne', 'S. Harrison', 'R. Lopez'}",CHI
10282,"{'C. Hutchison', 'J. Parker', 'L. Markkanen', 'C. Payne', 'S. Harrison'}",CHI
10283,"{'C. Hutchison', 'J. Parker', 'W. Carter', 'C. Payne', 'S. Harrison'}",CHI
10284,"{'J. Parker', 'R. Arcidiacono', 'L. Markkanen', 'W. Carter', 'Z. LaVine'}",CHI
10285,"{'C. Hutchison', 'J. Parker', 'L. Markkanen', 'C. Payne', 'Z. LaVine'}",CHI
10286,"{'C. Hutchison', 'L. Markkanen', 'C. Payne', 'R. Lopez', 'Z. LaVine'}",CHI
10287,"{'C. Hutchison', 'C. Felício', 'L. Markkanen', 'A. Blakeney', 'S. Harrison'}",CHI
10288,"{'T. Rozier', 'J. Tatum', 'G. Hayward', 'A. Baynes', 'S. Ojeleye'}",BOS
10289,"{'J. Tatum', 'T. Rozier', 'G. Hayward', 'A. Horford', 'S. Ojeleye'}",BOS
10290,"{'M. Brogdon', 'D. DiVincenzo', 'G. Antetokounmpo', 'T. Snell', 'S. Brown'}",MIL
10291,"{'M. Brogdon', 'D. DiVincenzo', 'G. Antetokounmpo', 'K. Middleton', 'S. Brown'}",MIL
10292,"{'E. Bledsoe', 'D. DiVincenzo', 'G. Antetokounmpo', 'K. Middleton', 'S. Brown'}",MIL
10293,"{'E. Bledsoe', 'D. DiVincenzo', 'K. Middleton', 'S. Brown', 'T. Maker'}",MIL
10294,"{'E. Bledsoe', 'P. Connaughton', 'K. Middleton', 'S. Brown', 'T. Maker'}",MIL
10295,"{'M. Brogdon', 'D. DiVincenzo', 'G. Antetokounmpo', 'T. Snell', 'K. Middleton'}",MIL
10296,"{'M. Brogdon', 'D. DiVincenzo', 'G. Antetokounmpo', 'P. Connaughton', 'S. Brown'}",MIL
10297,"{'M. Brogdon', 'E. Bledsoe', 'P. Connaughton', 'B. Lopez', 'S. Brown'}",MIL
10298,"{'M. Brogdon', 'E. Bledsoe', 'G. Antetokounmpo', 'P. Connaughton', 'S. Brown'}",MIL
10299,"{'S. Napier', 'R. Hollis-Jefferson', 'J. Allen', 'S. Dinwiddie', 'A. Crabbe'}",BKN
10300,"{'S. Napier', 'R. Hollis-Jefferson', 'D. Carroll', 'E. Davis', 'A. Crabbe'}",BKN
10301,"{'S. Napier', 'D. Carroll', 'J. Dudley', 'E. Davis', 'A. Crabbe'}",BKN
10302,"{'R. Hollis-Jefferson', 'J. Allen', 'S. Dinwiddie', 'A. Crabbe', 'R. Kurucs'}",BKN
10303,"{'S. Napier', 'J. Allen', 'S. Dinwiddie', 'A. Crabbe', 'R. Kurucs'}",BKN
10304,"{'S. Napier', 'R. Hollis-Jefferson', 'D. Carroll', 'A. Crabbe', 'R. Kurucs'}",BKN
10305,"{'S. Napier', 'R. Hollis-Jefferson', 'D. Carroll', 'D. Russell', 'R. Kurucs'}",BKN
10306,"{'R. Hollis-Jefferson', 'D. Carroll', 'J. Dudley', 'S. Dinwiddie', 'A. Crabbe'}",BKN
10307,"{'J. Allen', 'D. Carroll', 'J. Dudley', 'S. Dinwiddie', 'A. Crabbe'}",BKN
10308,"{'J. Allen', 'D. Carroll', 'D. Russell', 'A. Crabbe', 'R. Kurucs'}",BKN
10309,"{'R. Hollis-Jefferson', 'S. Napier', 'R. Kurucs', 'T. Pinson', 'D. Musa'}",BKN
10310,"{'S. Napier', 'R. Kurucs', 'K. Faried', 'T. Pinson', 'D. Musa'}",BKN
10311,"{'M. Gortat', 'M. Scott', 'P. Beverley', 'L. Williams', 'T. Harris'}",LAC
10312,"{'A. Bradley', 'M. Teodosić', 'L. Williams', 'T. Harris', 'D. Gallinari'}",LAC
10313,"{'M. Scott', 'A. Bradley', 'L. Williams', 'T. Harris', 'D. Gallinari'}",LAC
10314,"{'M. Bridges', 'R. Holmes', 'J. Jackson', 'D. Booker', 'J. Crawford'}",PHX
10315,"{'M. Bridges', 'R. Holmes', 'E. Okobo', 'R. Anderson', 'J. Crawford'}",PHX
10316,"{'R. Holmes', 'E. Okobo', 'R. Anderson', 'D. Booker', 'J. Crawford'}",PHX
10317,"{'D. Ayton', 'E. Okobo', 'R. Anderson', 'D. Booker', 'J. Crawford'}",PHX
10318,"{'D. Ayton', 'E. Okobo', 'T. Ariza', 'D. Booker', 'J. Crawford'}",PHX
10319,"{'M. Bridges', 'R. Holmes', 'T. Ariza', 'J. Jackson', 'D. Booker'}",PHX
10320,"{'M. Bridges', 'D. Ayton', 'E. Okobo', 'T. Ariza', 'J. Jackson'}",PHX
10321,"{'D. Melton', 'R. Holmes', 'T. Ariza', 'J. Jackson', 'J. Crawford'}",PHX
10322,"{'D. Melton', 'R. Holmes', 'T. Ariza', 'T. Daniels', 'J. Crawford'}",PHX
10323,"{'M. Bridges', 'D. Ayton', 'E. Okobo', 'T. Daniels', 'J. Jackson'}",PHX
10324,"{'D. Bender', 'M. Bridges', 'D. Melton', 'R. Holmes', 'T. Daniels'}",PHX
10325,"{""R. O'Neale"", 'D. Favors', 'R. Gobert', 'R. Neto', 'K. Korver'}",UTA
10326,"{'D. Favors', 'R. Gobert', 'R. Neto', 'D. Mitchell', 'K. Korver'}",UTA
10327,"{'T. Sefolosha', 'J. Ingles', 'D. Favors', 'D. Mitchell', 'K. Korver'}",UTA
10328,"{""R. O'Neale"", 'D. Favors', 'R. Rubio', 'R. Gobert', 'K. Korver'}",UTA
10329,"{'M. Brooks', 'S. Mack', 'O. Casspi', 'J. Green', 'I. Rabb'}",MEM
10330,"{'M. Brooks', 'M. Gasol', 'O. Casspi', 'J. Green', 'M. Conley'}",MEM
10331,"{'K. Anderson', 'M. Conley', 'J. Green', 'O. Casspi', 'M. Gasol'}",MEM
10332,"{'M. Brooks', 'M. Conley', 'M. Gasol', 'G. Temple', 'J. Jackson'}",MEM
10333,"{'D. Lillard', 'S. Curry', 'M. Leonard', 'A. Aminu', 'N. Stauskas'}",POR
10334,"{'D. Lillard', 'Z. Collins', 'S. Curry', 'M. Leonard', 'N. Stauskas'}",POR
10335,"{'M. Harkless', 'D. Lillard', 'S. Curry', 'C. McCollum', 'N. Stauskas'}",POR
10336,"{'D. Lillard', 'Z. Collins', 'S. Curry', 'N. Stauskas', 'A. Aminu'}",POR
10337,"{'M. Harkless', 'Z. Collins', 'S. Curry', 'C. McCollum', 'N. Stauskas'}",POR
10338,"{'S. Curry', 'S. Livingston', 'J. Jerebko', 'J. Bell', 'K. Durant'}",GSW
10339,"{'Q. Cook', 'K. Looney', 'K. Thompson', 'S. Livingston', 'J. Jerebko'}",GSW
10340,"{'S. Curry', 'K. Thompson', 'J. Jerebko', 'J. Bell', 'D. Lee'}",GSW
10341,"{'Q. Cook', 'K. Thompson', 'J. Bell', 'K. Durant', 'D. Lee'}",GSW
10342,"{'P. Patterson', 'D. Schröder', 'N. Noel', 'T. Ferguson', 'R. Felton'}",OKC
10343,"{'N. Noel', 'Á. Abrines', 'A. Nader', 'D. Burton', 'R. Felton'}",OKC
10344,"{'E. Gordon', 'N. Hilário', 'J. Ennis', 'P. Tucker', 'C. Paul'}",HOU
10345,"{'M. Scott', 'P. Beverley', 'T. Wallace', 'L. Williams', 'S. Thornwell'}",LAC
10346,"{'S. Gilgeous-Alexander', 'M. Gortat', 'T. Harris', 'D. Gallinari', 'S. Thornwell'}",LAC
10347,"{'N. Jokić', 'M. Plumlee', 'M. Morris', 'G. Harris', 'J. Hernangómez'}",DEN
10348,"{'N. Jokić', 'M. Beasley', 'M. Plumlee', 'M. Morris', 'J. Hernangómez'}",DEN
10349,"{'P. Millsap', 'M. Beasley', 'M. Plumlee', 'T. Craig', 'J. Hernangómez'}",DEN
10350,"{'N. Jokić', 'P. Millsap', 'M. Beasley', 'T. Craig', 'J. Hernangómez'}",DEN
10351,"{'M. Harkless', 'E. Turner', 'Z. Collins', 'C. McCollum', 'N. Stauskas'}",POR
10352,"{'Z. Collins', 'S. Curry', 'C. McCollum', 'A. Aminu', 'N. Stauskas'}",POR
10353,"{'M. Harkless', 'E. Turner', 'C. McCollum', 'A. Aminu', 'N. Stauskas'}",POR
10354,"{'J. Parker', 'J. Holiday', 'R. Arcidiacono', 'L. Markkanen', 'C. Payne'}",CHI
10355,"{'C. Hutchison', 'J. Holiday', 'R. Arcidiacono', 'L. Markkanen', 'Z. LaVine'}",CHI
10356,"{'C. Hutchison', 'J. Parker', 'J. Holiday', 'R. Arcidiacono', 'L. Markkanen'}",CHI
10357,"{'C. Hutchison', 'J. Parker', 'J. Holiday', 'L. Markkanen', 'C. Payne'}",CHI
10358,"{'J. Parker', 'J. Holiday', 'L. Markkanen', 'C. Payne', 'Z. LaVine'}",CHI
10359,"{'Q. Pondexter', 'D. White', 'B. Forbes', 'C. Metu', 'M. Belinelli'}",SAS
10360,"{'Q. Pondexter', 'D. White', 'C. Metu', 'M. Belinelli', 'D. Cunningham'}",SAS
10361,"{'J. Poeltl', 'Q. Pondexter', 'C. Metu', 'M. Belinelli', 'D. Cunningham'}",SAS
10362,"{'A. Rivers', 'B. Beal', 'T. Satoranský', 'O. Porter', 'T. Bryant'}",WAS
10363,"{'A. Rivers', 'B. Beal', 'T. Satoranský', 'M. Morris', 'T. Bryant'}",WAS
10364,"{'K. Oubre', 'B. Beal', 'A. Rivers', 'M. Morris', 'T. Brown'}",WAS
10365,"{'K. Oubre', 'A. Rivers', 'O. Porter', 'M. Morris', 'T. Brown'}",WAS
10366,"{'K. Oubre', 'T. Satoranský', 'O. Porter', 'M. Morris', 'T. Brown'}",WAS
10367,"{'K. Oubre', 'T. Satoranský', 'O. Porter', 'T. Brown', 'J. Smith'}",WAS
10368,"{'K. Oubre', 'B. Beal', 'A. Rivers', 'O. Porter', 'T. Bryant'}",WAS
10369,"{'K. Oubre', 'B. Beal', 'T. Satoranský', 'O. Porter', 'M. Morris'}",WAS
10370,"{'K. Oubre', 'B. Beal', 'T. Satoranský', 'T. Bryant', 'T. Brown'}",WAS
10371,"{'K. Oubre', 'O. White', 'T. Satoranský', 'T. Bryant', 'T. Brown'}",WAS
10372,"{'Q. Cook', 'S. Livingston', 'J. Jerebko', 'M. Derrickson', 'K. Durant'}",GSW
10373,"{'Q. Cook', 'K. Thompson', 'S. Livingston', 'J. Jerebko', 'M. Derrickson'}",GSW
10374,"{'Q. Cook', 'K. Thompson', 'S. Livingston', 'A. McKinnie', 'J. Jerebko'}",GSW
10375,"{'Q. Cook', 'S. Curry', 'K. Thompson', 'A. McKinnie', 'J. Jerebko'}",GSW
10376,"{'S. Curry', 'A. McKinnie', 'A. Iguodala', 'J. Bell', 'K. Durant'}",GSW
10377,"{'Q. Cook', 'A. McKinnie', 'M. Derrickson', 'J. Evans', 'J. Bell'}",GSW
10378,"{'D. White', 'R. Gay', 'P. Mills', 'D. Cunningham', 'L. Aldridge'}",SAS
10379,"{'J. Poeltl', 'D. White', 'R. Gay', 'D. DeRozan', 'D. Cunningham'}",SAS
10380,"{'B. Forbes', 'R. Gay', 'D. Bertāns', 'D. DeRozan', 'P. Mills'}",SAS
10381,"{'D. White', 'B. Forbes', 'D. Bertāns', 'D. DeRozan', 'P. Mills'}",SAS
10382,"{'M. Scott', 'P. Beverley', 'B. Marjanović', 'M. Harrell', 'A. Bradley'}",LAC
10383,"{'P. Beverley', 'B. Marjanović', 'M. Harrell', 'A. Bradley', 'L. Williams'}",LAC
10384,"{'I. Smith', 'A. Drummond', 'S. Johnson', 'B. Brown', 'L. Kennard'}",DET
10385,"{'I. Smith', 'R. Jackson', 'Z. Pachulia', 'B. Griffin', 'B. Brown'}",DET
10386,"{'B. Griffin', 'S. Johnson', 'A. Drummond', 'J. Calderón', 'B. Brown'}",DET
10387,"{'Z. Pachulia', 'B. Griffin', 'S. Johnson', 'J. Calderón', 'B. Brown'}",DET
10388,"{'L. Galloway', 'R. Jackson', 'A. Drummond', 'B. Brown', 'K. Thomas'}",DET
10389,"{'R. Jackson', 'S. Johnson', 'A. Drummond', 'B. Brown', 'K. Thomas'}",DET
10390,"{'R. Jackson', 'A. Drummond', 'J. Leuer', 'B. Brown', 'K. Thomas'}",DET
10391,"{'Z. Pachulia', 'J. Calderón', 'J. Leuer', 'B. Brown', 'K. Thomas'}",DET
10392,"{'K. Walker', 'J. Lamb', 'C. Zeller', 'F. Kaminsky', 'N. Batum'}",CHA
10393,"{'M. Bridges', 'J. Lamb', 'C. Zeller', 'F. Kaminsky', 'K. Walker'}",CHA
10394,"{'M. Bridges', 'T. Parker', 'J. Lamb', 'B. Biyombo', 'F. Kaminsky'}",CHA
10395,"{'M. Bridges', 'M. Monk', 'T. Parker', 'F. Kaminsky', 'N. Batum'}",CHA
10396,"{'M. Monk', 'T. Parker', 'M. Kidd-Gilchrist', 'F. Kaminsky', 'N. Batum'}",CHA
10397,"{'M. Bridges', 'T. Parker', 'J. Lamb', 'M. Kidd-Gilchrist', 'F. Kaminsky'}",CHA
10398,"{'M. Bridges', 'M. Monk', 'C. Zeller', 'K. Walker', 'N. Batum'}",CHA
10399,"{'M. Monk', 'C. Zeller', 'F. Kaminsky', 'K. Walker', 'N. Batum'}",CHA
10400,"{'W. Hernangómez', 'D. Graham', 'M. Bridges', 'M. Monk', 'D. Bacon'}",CHA
10401,"{'K. Knox', 'C. Lee', 'A. Trier', 'E. Mudiay', 'M. Robinson'}",NYK
10402,"{'K. Knox', 'C. Lee', 'A. Trier', 'D. Dotson', 'N. Vonleh'}",NYK
10403,"{'K. Knox', 'A. Trier', 'M. Robinson', 'D. Dotson', 'L. Kornet'}",NYK
10404,"{'M. Bridges', 'D. Melton', 'D. Ayton', 'T. Ariza', 'J. Crawford'}",PHX
10405,"{'D. Bender', 'D. Melton', 'D. Ayton', 'J. Jackson', 'J. Crawford'}",PHX
10406,"{'D. Bender', 'D. Melton', 'R. Holmes', 'J. Jackson', 'J. Crawford'}",PHX
10407,"{'D. Bender', 'D. Melton', 'R. Holmes', 'T. Daniels', 'J. Crawford'}",PHX
10408,"{'M. Bridges', 'D. Melton', 'D. Ayton', 'T. Ariza', 'T. Daniels'}",PHX
10409,"{'M. Bridges', 'D. Ayton', 'E. Okobo', 'T. Ariza', 'T. Daniels'}",PHX
10410,"{'M. Bridges', 'R. Holmes', 'E. Okobo', 'T. Ariza', 'T. Daniels'}",PHX
10411,"{'D. Bender', 'D. Melton', 'D. Ayton', 'T. Daniels', 'J. Jackson'}",PHX
10412,"{'D. Bender', 'D. Melton', 'D. Ayton', 'T. Daniels', 'J. Crawford'}",PHX
10413,"{'D. Bender', 'D. Ayton', 'E. Okobo', 'T. Daniels', 'J. Crawford'}",PHX
10414,"{'D. Bender', 'R. Holmes', 'E. Okobo', 'J. Jackson', 'J. Crawford'}",PHX
10415,"{'D. Bender', 'D. Melton', 'R. Holmes', 'E. Okobo', 'J. Jackson'}",PHX
10416,"{'D. Bender', 'D. Melton', 'R. Holmes', 'T. Daniels', 'J. Jackson'}",PHX
10417,"{'E. Gordon', 'G. Green', 'P. Tucker', 'J. Harden', 'D. House'}",HOU
10418,"{'N. Hilário', 'J. Ennis', 'G. Clark', 'M. Carter-Williams', 'D. House'}",HOU
10419,"{'G. Green', 'N. Hilário', 'G. Clark', 'M. Carter-Williams', 'D. House'}",HOU
10420,"{'G. Green', 'J. Ennis', 'G. Clark', 'M. Carter-Williams', 'D. House'}",HOU
10421,"{'B. Bogdanović', 'D. Fox', 'K. Koufos', 'M. Bagley', 'J. Jackson'}",SAC
10422,"{'B. Bogdanović', 'K. Koufos', 'T. Williams', 'M. Bagley', 'J. Jackson'}",SAC
10423,"{'B. Bogdanović', 'F. Mason', 'K. Koufos', 'M. Bagley', 'B. Hield'}",SAC
10424,"{'B. Bogdanović', 'N. Bjelica', 'M. Bagley', 'J. Jackson', 'B. Hield'}",SAC
10425,"{'A. Johnson', 'J. Butler', 'B. Simmons', 'W. Chandler', 'J. Redick'}",PHI
10426,"{'M. Muscala', 'J. Butler', 'W. Chandler', 'T. McConnell', 'J. Redick'}",PHI
10427,"{'A. Johnson', 'J. Butler', 'J. Redick', 'T. McConnell', 'W. Chandler'}",PHI
10428,"{'L. Shamet', 'A. Johnson', 'J. Butler', 'W. Chandler', 'T. McConnell'}",PHI
10429,"{'J. Bolden', 'B. Simmons', 'F. Korkmaz', 'J. Redick', 'T. McConnell'}",PHI
10430,"{'T. McConnell', 'B. Simmons', 'J. Redick', 'M. Muscala', 'W. Chandler'}",PHI
10431,"{'K. Thompson', 'S. Livingston', 'A. McKinnie', 'J. Jerebko', 'K. Durant'}",GSW
10432,"{'S. Curry', 'A. McKinnie', 'J. Jerebko', 'A. Iguodala', 'K. Durant'}",GSW
10433,"{'M. Brooks', 'S. Mack', 'M. Conley', 'O. Casspi', 'J. Noah'}",MEM
10434,"{'M. Brooks', 'S. Mack', 'M. Conley', 'J. Noah', 'J. Jackson'}",MEM
10435,"{'K. Anderson', 'M. Brooks', 'S. Mack', 'J. Noah', 'J. Jackson'}",MEM
10436,"{'K. Anderson', 'S. Mack', 'J. Noah', 'M. Conley', 'M. Gasol'}",MEM
10437,"{'K. Anderson', 'J. Noah', 'M. Conley', 'M. Gasol', 'G. Temple'}",MEM
10438,"{'M. Brooks', 'J. Noah', 'J. Green', 'M. Conley', 'G. Temple'}",MEM
10439,"{'B. Bogdanović', 'T. Evans', ""K. O'Quinn"", 'T. Young', 'D. Collison'}",IND
10440,"{'D. McDermott', 'C. Joseph', 'A. Holiday', ""K. O'Quinn"", 'T. Young'}",IND
10441,"{'K. Caldwell-Pope', 'S. Mykhailiuk', 'L. Ball', 'K. Kuzma', 'T. Chandler'}",LAL
10442,"{'K. Caldwell-Pope', 'L. Stephenson', 'S. Mykhailiuk', 'L. Ball', 'T. Chandler'}",LAL
10443,"{'K. Caldwell-Pope', 'S. Mykhailiuk', 'M. Beasley', 'L. James', 'T. Chandler'}",LAL
10444,"{'K. Caldwell-Pope', 'M. Beasley', 'S. Mykhailiuk', 'L. James', 'J. McGee'}",LAL
10445,"{'K. Caldwell-Pope', 'K. Kuzma', 'L. James', 'J. Hart', 'J. McGee'}",LAL
10446,"{'K. Caldwell-Pope', 'M. Beasley', 'L. James', 'J. Hart', 'T. Chandler'}",LAL
10447,"{'K. Caldwell-Pope', 'S. Mykhailiuk', 'L. Ball', 'I. Bonga', 'J. Hart'}",LAL
10448,"{'G. Yabusele', 'J. Brown', 'G. Hayward', 'K. Irving', 'M. Morris'}",BOS
10449,"{'J. Tatum', 'G. Yabusele', 'T. Rozier', 'J. Brown', 'G. Hayward'}",BOS
10450,"{'K. Oubre', 'A. Rivers', 'J. Green', 'I. Mahinmi', 'M. Morris'}",WAS
10451,"{'N. Hilário', 'J. Ennis', 'P. Tucker', 'C. Paul', 'J. Harden'}",HOU
10452,"{'G. Green', 'N. Hilário', 'J. Harden', 'C. Paul', 'D. House'}",HOU
